id;r1;r2;r3
118745;5254771;-13,4082;3,70961
118747;2494949;-11,4883;2,80295
118748;5631055;-12,5711;2,98233
118750;1761582;-11,1428;4,21469
118751;5351078;-12,8267;3,75836
118753;4629454;-13,33;5,5452
118754;3513823;-11,2559;4,79653
118755;1450450;-12,5282;3,03958
118756;2577153;-12,6437;4,09292
118759;1020294;-11,883;1,37606
118764;3361733;-10,5642;1,8785
118770;2595513;-12,8311;2,02478
118771;5543687;-10,7381;6,24156
118773;2375575;-11,3008;3,63834
118776;5419037;-13,8442;4,22771
118778;2097740;-13,7295;2,48149
118782;3517476;-12,2358;6,52959
118784;1018092;-14,21;4,24762
118785;4379405;-12,0527;1,95657
118787;4481580;-12,1126;4,15942
118788;3858430;-13,6076;4,26926
118790;3605355;-12,4196;4,78558
118791;4874602;-11,3025;5,06569
118792;1331880;-12,3506;2,69456
118794;4537826;-11,0303;3,0309
118800;1723444;-12,8432;3,66316
118801;4307911;-13,4182;4,14412
118803;2257718;-10,9228;1,60098
118809;1866116;-12,8511;5,35901
118818;5507213;-14,1503;5,55058
118819;4050680;-11,1486;3,57664
118822;5382734;-12,6754;5,14406
118824;4067200;-13,0239;4,41676
118826;3471688;-12,5748;2,28552
118831;4516619;-15,1829;4,29936
118832;3461151;-13,3309;4,39675
118833;2728701;-7,2317;3,7627
118837;3830807;-12,5268;4,21032
118841;5160351;-11,0311;5,24114
118848;1775258;-12,1406;5,12269
118851;5737201;-13,7317;6,51614
118860;1192777;-12,1705;5,45356
118861;1043316;-11,9055;3,21474
118868;2391803;-12,1195;4,63087
118870;4061382;-14,2038;2,47844
118873;4532205;-12,5515;1,84103
118874;4491509;-14,3579;3,11829
118877;4960791;-12,6359;2,39966
118883;3539371;-9,90147;3,67547
118889;1169934;-10,6482;3,79239
118891;2086364;-13,8992;5,03199
118896;2197364;-12,3344;4,54825
118897;1610625;-10,0536;2,65102
118899;5895252;-13,0804;5,7977
118900;2493792;-12,1533;2,78753
118901;4283293;-12,3624;4,41783
118902;1302222;-10,918;3,79371
118904;2902399;-11,7784;2,88773
118907;4271822;-13,697;4,36589
118909;5951917;-10,5764;3,40707
118911;1653267;-14,2322;7,24836
118914;2503961;-8,06656;5,33989
118917;1598132;-12,12;3,04384
118919;1805701;-11,8902;3,47634
118921;3234695;-12,8692;4,19951
118926;5404384;-14,6702;1,63721
118927;5059651;-13,8865;2,4057
118930;2840630;-11,8733;-0,431185
118931;1592737;-12,9385;3,01827
118936;1276545;-12,5628;2,87592
118937;2612952;-13,9591;4,36893
118943;5345493;-10,9499;7,11552
118945;5544490;-13,496;2,60965
118946;5829868;-13,0191;4,28791
118947;2474072;-13,0769;5,14723
118948;1643778;-12,7506;2,44061
118949;3893752;-13,2169;2,65799
118950;4072280;-13,9506;5,35324
118954;3675320;-13,3471;5,65146
118955;5536761;-10,9031;2,12818
118956;2916409;-12,8417;5,32967
118957;5314597;-10,4943;3,45247
118962;3473952;-13,3879;5,75443
118967;3339799;-11,1253;3,2233
118970;5324893;-12,354;3,24303
118971;2005326;-10,7567;5,16366
118973;5321750;-14,4425;1,19256
118976;5301707;-12,4622;2,32835
118977;4691593;-9,98597;2,63385
118978;5645046;-13,9845;3,11785
118981;4687859;-10,3197;2,85576
118983;3414919;-12,9528;4,07174
118986;2381036;-12,5274;4,2145
118988;4587465;-14,4844;4,14479
118989;5403698;-13,1615;5,43305
118995;1623132;-7,62132;3,57019
119001;3794518;-11,9181;3,48552
119004;4370139;-12,0127;1,92661
119005;2749803;-12,992;4,90144
119009;2615111;-11,8615;5,84231
119015;4347517;-10,0955;3,73588
119016;2427903;-14,0484;0,850745
119017;2646077;-12,5128;3,06856
119019;2936184;-11,1776;3,18191
119020;4540374;-15,8036;1,80415
119021;3536266;-10,5057;1,26883
119022;1972803;-11,9573;4,23454
119023;5504458;-9,94203;3,53414
119024;3571261;-13,0429;4,17672
119029;5103861;-10,4284;4,39303
119033;2166477;-13,7562;4,55372
119034;2909022;-6,94244;3,64579
119038;1400579;-14,171;6,02923
119040;2060902;-13,2088;2,12066
119043;5847447;-9,99632;5,30084
119044;2053496;-11,581;5,3276
119048;2034736;-14,1805;3,50118
119049;5190266;-10,6461;5,18952
119051;4513606;-12,6307;5,84811
119052;4794056;-14,0993;4,02836
119054;3978238;-11,4557;4,02754
119057;5312961;-9,26562;6,46398
119062;1900810;-12,0825;5,04081
119067;2555781;-12,382;4,80134
119070;3013347;-12,8983;4,56472
119072;2890440;-12,2579;6,33838
119073;5670104;-10,152;0,413759
119074;5730357;-12,5486;4,54284
119076;5010641;-12,3537;4,86312
119080;2533347;-9,83638;5,53001
119083;2430718;-9,42775;1,22373
119085;2781472;-11,8694;3,33041
119088;5492581;-11,0519;1,80567
119089;4485272;-13,9998;4,63892
119090;4435825;-10,0535;2,80258
119093;3266026;-10,2433;4,08307
119095;3035200;-13,4145;5,31782
119096;5883770;-12,2219;3,37985
119099;3885233;-14,7267;3,99324
119103;3284319;-13,1722;3,35794
119105;1299844;-12,1926;5,60542
119107;3388383;-16,4128;4,35836
119109;4176620;-12,1411;2,67089
119112;4822952;-11,6193;5,54713
119113;1289102;-13,8583;2,72804
119117;5926499;-10,863;1,5278
119118;4533263;-13,5859;4,1587
119119;3697499;-14,2004;0,4242
119121;5510412;-7,90347;5,52033
119125;5016421;-11,097;2,47043
119126;3491227;-13,1504;0,552723
119127;3386843;-12,8795;3,39694
119131;2204482;-12,2466;2,63514
119132;5556782;-11,5019;2,29905
119133;5458200;-13,2134;4,81564
119134;2362550;-13,3224;4,82895
119136;1490148;-14,0235;0,895297
119139;5294585;-11,9178;4,57242
119140;3725663;-12,6097;3,7925
119143;4508153;-11,6008;2,84102
119144;3149237;-11,3779;3,04033
119145;2291811;-11,6731;5,2163
119153;2432582;-15,1201;4,617
119154;5500272;-12,7157;5,08502
119158;5184817;-10,8227;2,99869
119160;3156891;-12,7482;4,0564
119161;3324818;-8,25392;6,51075
119163;1346263;-13,039;2,16291
119169;3849444;-11,9292;6,16229
119173;5447615;-11,1021;6,34525
119174;5204849;-11,6189;3,28457
119175;5234512;-15,9714;7,15104
119178;4670572;-13,8379;4,8445
119180;2473176;-12,3126;1,4492
119183;3405390;-13,5239;5,10999
119185;2019530;-10,9255;3,46843
119190;3996470;-13,0127;2,29007
119192;1920148;-14,0466;3,54147
119193;4932514;-11,2449;2,44159
119194;1024985;-11,7524;4,7472
119198;4845283;-12,3801;3,95052
119202;4111997;-10,8361;4,3442
119204;1372051;-14,7467;3,72692
119205;3685516;-13,0468;2,0141
119206;3115112;-12,3752;2,11765
119208;3254365;-10,8388;2,53128
119209;4216968;-11,5854;5,75486
119210;5163171;-9,93291;5,84211
119211;5166092;-13,8171;5,87272
119212;2136729;-13,0976;5,36281
119216;5700397;-12,238;0,970797
119220;5812298;-12,7226;4,16396
119224;5858739;-10,956;3,5015
119225;5929272;-12,8958;4,25989
119231;3719965;-10,3316;2,46833
119232;1655317;-11,1683;3,72054
119235;1626520;-12,726;5,03903
119236;4443058;-11,8943;3,1811
119237;2537116;-11,7378;5,20959
119238;3149544;-10,8246;6,23727
119240;1940477;-11,7926;1,4906
119241;1645444;-11,7558;3,06097
119246;5227558;-11,5247;2,99111
119250;5222063;-8,14073;3,86496
119251;1533746;-12,0643;6,3468
119254;4007329;-11,9172;3,71547
119258;3570979;-14,9832;1,92481
119259;2886528;-12,3125;1,65984
119260;4765442;-10,0942;2,01784
119262;3997972;-12,0969;3,86159
119266;3486824;-12,6561;4,75988
119269;5403862;-11,5842;4,75476
119270;2776485;-14,7166;4,20391
119273;3845198;-12,4615;7,11047
119278;5959768;-13,8997;4,5367
119280;5506768;-13,3871;5,18992
119282;4816278;-13,9742;4,17804
119287;5939074;-13,3955;2,71712
119288;5845344;-11,3925;3,02341
119291;3210942;-14,3118;2,91934
119293;1871398;-12,4055;1,87409
119304;4947427;-14,0234;4,03549
119305;2014335;-12,4215;4,14229
119306;5574874;-12,8023;4,55678
119308;2114385;-12,2089;4,43943
119309;2397710;-8,00219;3,04577
119310;3849458;-14,318;3,36078
119312;3939788;-11,3324;1,87512
119318;2802872;-12,459;4,25001
119321;1190878;-11,9767;1,11352
119323;2278572;-12,8115;4,06952
119325;1625001;-10,1394;3,7836
119326;3037417;-12,4585;6,161
119329;5160488;-13,3679;2,77654
119332;5612977;-10,6716;3,42485
119333;5215098;-13,3071;3,59518
119335;1579485;-12,9889;3,02027
119336;3747557;-13,5483;6,18655
119338;4005128;-11,8952;0,843917
119339;3624984;-13,1769;3,64197
119341;1584785;-12,0226;6,47953
119342;4128651;-13,247;4,27085
119346;5122314;-13,9841;3,79525
119348;3639847;-12,4844;2,32225
119349;5531015;-10,5095;3,18096
119351;3686883;-12,7535;4,15597
119353;1571642;-11,7118;4,06018
119354;2416422;-12,3418;2,00861
119355;2385718;-13,0434;3,06459
119356;2993804;-11,6684;4,57008
119357;3974691;-12,5005;3,74278
119358;1652945;-13,6295;2,2401
119360;3324879;-11,5158;5,82502
119370;5232635;-13,7997;4,33637
119372;3808971;-9,01282;3,88994
119373;2133104;-11,0854;2,50946
119374;2101621;-11,4299;1,45018
119376;1379752;-13,6558;3,77013
119383;2556198;-13,1874;4,28199
119384;3984927;-10,5069;2,86761
119385;5254747;-12,2848;4,16187
119386;3501189;-13,5163;5,74269
119387;4514007;-10,5835;5,04528
119389;5384732;-8,76016;6,35369
119391;3604917;-14,2526;4,79357
119393;2183646;-10,0348;5,85604
119394;5932765;-10,7871;4,42478
119395;2901044;-10,849;5,12259
119397;4452389;-11,1654;3,02346
119398;3119733;-12,2887;4,01868
119400;1526847;-11,4685;3,13766
119401;2971764;-13,1443;1,97477
119403;3743776;-8,03851;3,52124
119404;3607226;-13,1839;5,27152
119409;3803816;-13,0011;2,99649
119410;4977259;-10,8783;2,82258
119411;1553798;-10,4369;2,58924
119413;1296088;-13,2318;3,06529
119416;4339225;-13,7641;5,04483
119418;1158625;-10,6111;1,64255
119419;5065514;-9,13003;4,435
119421;1825483;-13,7565;4,13037
119425;2954671;-8,29189;2,54318
119426;3266173;-10,6153;3,85072
119428;2810729;-11,681;2,13798
119430;1752160;-11,5332;5,17118
119433;2630442;-13,2825;6,01536
119434;1971974;-11,5931;2,36752
119436;3383236;-12,0239;2,23665
119437;3302600;-13,1125;0,472354
119439;4312793;-9,73855;6,13262
119441;1491730;-10,4762;1,73531
119443;2400505;-10,7428;4,14056
119444;5074237;-11,6344;2,48343
119445;1541284;-12,2606;3,59015
119446;4003799;-15,5264;2,19281
119450;3986992;-14,7422;6,49575
119451;5403111;-14,1496;1,56598
119455;3234037;-11,0767;5,22963
119457;1727643;-13,9819;1,99862
119459;2483629;-11,4169;2,43151
119460;2253319;-10,6467;1,73883
119462;3025953;-11,4903;3,09946
119464;5962512;-13,0606;4,20163
119465;5228192;-11,7303;4,11355
119466;1419164;-12,9037;3,54097
119467;2296653;-13,421;4,61725
119469;2114046;-13,3816;1,99411
119471;2231026;-10,8967;3,90352
119478;5272353;-9,0931;4,07164
119481;4911996;-12,9864;3,58006
119488;4244875;-12,3186;3,60557
119493;2804074;-13,9923;3,3092
119494;4881010;-11,0363;5,14073
119497;2004696;-11,161;3,4771
119498;3650985;-15,7227;7,07051
119499;4076164;-11,2797;5,9427
119501;3421389;-11,8516;6,55131
119503;5029350;-13,6847;2,90688
119504;1144674;-12,8169;5,41531
119506;3525651;-12,6637;3,98901
119507;2279194;-13,1807;4,58426
119509;3512164;-16,0954;4,26803
119510;5850891;-13,343;3,96198
119511;5155983;-11,3072;2,35218
119513;4964358;-12,7435;6,20228
119516;3629589;-12,9906;2,75733
119518;3987411;-12,1433;3,92297
119519;1480606;-13,2953;3,73941
119520;2539283;-14,6942;4,10734
119522;5235852;-12,0476;3,3661
119525;4051763;-15,4543;2,98024
119526;4128324;-14,7233;3,347
119532;3595243;-11,4703;4,00875
119533;4363909;-12,1876;5,21183
119534;2815646;-10,9834;4,69812
119536;3659929;-12,8856;4,59442
119537;1148293;-12,159;2,82017
119538;2704218;-13,6772;4,16856
119539;3067596;-13,1515;3,10852
119540;3357785;-13,133;4,26676
119542;5476513;-12,0062;1,62416
119545;2473096;-10,98;3,60428
119546;1114067;-13,3037;6,37639
119549;1559706;-12,0743;4,72211
119551;3618952;-13,5599;4,94613
119552;4619761;-13,2341;5,72351
119553;1469514;-8,5667;2,64572
119554;2930574;-11,4667;4,65704
119556;1102201;-10,9339;2,39169
119558;3037720;-12,3694;3,77027
119559;5078975;-11,0924;5,10378
119561;1335665;-10,9462;3,43032
119562;4579291;-11,521;4,06201
119566;5541305;-12,8591;4,02698
119568;5881419;-15,4757;5,13765
119572;4826208;-11,0769;1,66188
119574;2615629;-11,734;3,41268
119576;2252890;-11,5329;2,7848
119577;4830940;-10,4338;4,53508
119580;3888031;-10,5229;4,2292
119582;2085177;-12,0422;3,52578
119587;5055272;-10,8502;2,98864
119589;3664788;-16,1227;2,7828
119593;4932093;-13,065;3,64566
119594;5711438;-11,9608;1,2064
119597;1396928;-12,2426;5,96897
119598;5414370;-14,0288;4,51764
119599;1231736;-9,63087;4,43883
119600;5961393;-9,83862;0,236194
119602;2332422;-10,7856;0,573301
119603;2529964;-12,0392;3,69625
119604;5337279;-13,3002;3,07242
119605;5311254;-12,1409;3,33699
119606;1624971;-14,5109;3,15959
119611;1170520;-13,5523;1,3062
119618;2392731;-12,2671;3,51786
119619;3601075;-10,0238;4,95835
119623;4194967;-13,8307;5,35908
119626;2352518;-7,71853;2,74717
119627;5821367;-12,3838;5,91393
119634;4809313;-12,317;5,50331
119638;5621433;-11,9157;5,56087
119643;1549552;-12,6203;4,04394
119645;2166153;-11,6966;3,46101
119646;4334458;-12,9278;3,66512
119654;4408727;-12,2401;0,975331
119655;3825383;-12,2673;5,05826
119663;4788921;-11,4923;4,62135
119664;2803163;-14,0129;3,80553
119666;1931257;-12,0202;0,945039
119672;3106736;-11,1466;3,66953
119673;1423528;-12,397;2,47382
119675;3533923;-12,6365;-1,35539
119676;1275476;-11,8029;2,50451
119678;6009913;-12,0748;4,49584
119681;3507650;-13,3819;3,64831
119682;3620773;-15,7248;3,87872
119683;2926817;-14,3298;5,90158
119686;4213039;-13,2354;4,83661
119688;3206793;-12,3006;4,35415
119691;2368331;-9,67273;2,77594
119692;3786484;-15,5617;4,03378
119694;1441846;-12,367;3,23514
119700;3699578;-10,2646;5,3813
119702;2420190;-13,6214;2,04036
119703;5797196;-11,1732;2,82941
119704;3148941;-8,7873;4,42724
119706;4609966;-13,9478;2,99892
119709;1802166;-9,9168;2,58385
119710;4627285;-14,7147;3,07305
119711;3269199;-10,1422;2,42
119712;2488790;-9,65783;3,69692
119715;2974453;-13,5635;4,02333
119717;2079932;-10,9239;4,59714
119718;3973599;-10,6325;3,18364
119719;1495054;-11,9975;4,32189
119720;4253476;-14,1077;4,37976
119722;4961364;-14,5433;5,66197
119723;1473779;-11,9908;3,29954
119726;5998369;-13,8172;4,17194
119729;1338913;-12,6477;2,43166
119730;1357589;-11,3621;4,17812
119731;1564998;-12,556;2,38143
119744;2640046;-12,1536;2,15871
119745;2054668;-14,4582;3,02957
119750;4481156;-13,4684;2,35262
119753;4207705;-9,13837;3,7253
119754;1817952;-9,70248;4,72301
119757;2763394;-11,936;8,51053
119761;3259241;-8,16972;2,10181
119765;3450807;-13,6444;6,98259
119775;3251812;-12,1642;4,334
119781;1768614;-11,8967;3,31312
119794;4276839;-14,0873;3,86509
119795;2528593;-13,8941;6,92132
119796;4822542;-10,9664;1,98506
119799;5313275;-13,6344;3,20261
119802;3450951;-12,8445;2,21601
119806;4398932;-10,87;2,83002
119811;3335369;-12,5205;3,85819
119812;5858071;-12,1129;2,22807
119813;2373371;-15,5753;5,571
119817;5743501;-10,0923;0,652228
119823;2975537;-13,0551;4,84692
119824;2050875;-12,9572;3,89525
119827;1549936;-13,3974;2,72924
119829;1603860;-11,7276;4,48244
119833;1836156;-11,9862;2,68882
119836;3162406;-10,9008;3,36773
119840;3854809;-12,1247;2,08
119841;4159064;-12,0392;4,29845
119842;4168852;-12,9322;5,74329
119843;2475153;-10,8835;2,37182
119844;3641291;-14,3991;3,92258
119846;3004066;-13,0739;5,61656
119848;3875163;-11,0799;4,25019
119849;5573481;-12,9919;3,55674
119855;3708975;-10,4625;4,85263
119857;4358543;-13,4426;3,31782
119858;1582698;-13,1448;4,15917
119859;2075219;-12,0161;1,44481
119862;1503161;-14,4955;4,87016
119864;3001337;-11,4128;4,03028
119865;5212277;-9,45757;2,42268
119868;5675630;-9,33168;2,79814
119877;1022384;-14,9876;5,17515
119879;3028807;-11,3765;4,01133
119885;2616535;-12,0623;4,27207
119892;5570975;-12,7365;4,25677
119896;5789379;-10,5439;2,21183
119897;1314078;-12,3737;5,89394
119902;4450299;-14,8937;5,29745
119903;5013602;-11,2678;3,53906
119909;2952066;-12,9542;5,57231
119911;2625745;-13,392;5,64772
119915;2889693;-12,6684;4,4901
119921;3766814;-14,1558;4,23237
119925;4701943;-11,6854;4,83388
119928;3581508;-12,1551;1,66096
119929;1744014;-11,6191;2,18947
119930;2544488;-8,95608;3,01761
119933;2336204;-13,4136;3,15547
119935;4831423;-11,4062;2,17704
119938;4248564;-13,5375;4,49349
119942;3313218;-15,541;5,70346
119947;5487595;-12,4462;5,8065
119951;5515040;-10,2617;5,98572
119955;2753585;-8,97657;0,438878
119957;2004452;-11,9635;3,93937
119958;5375568;-12,1955;5,03132
119960;5705988;-16,5593;3,09785
119961;2298590;-12,3213;5,97001
119963;3575510;-14,6944;2,61161
119969;3036939;-15,3063;6,57142
119970;4322831;-13,0002;2,77913
119972;4093155;-13,3738;4,9373
119976;5965988;-13,2341;4,28642
119977;5590231;-12,5366;2,00736
119978;2669482;-14,8944;4,19273
119979;4537357;-12,7835;3,87095
119980;2436451;-12,9657;5,17367
119981;2625269;-10,9789;4,18903
119984;5658010;-14,2601;3,76207
119986;5260440;-12,3398;5,87064
119987;4125051;-12,1456;5,50538
119988;5766032;-11,4374;3,9617
119989;1074414;-11,5817;5,86953
119992;4220744;-11,0585;3,9807
119994;4679578;-11,4566;5,87801
119995;5792122;-14,4849;3,24273
119996;3234850;-15,0041;4,05069
119999;2102941;-12,1271;1,96216
120003;4792000;-13,692;4,51969
120009;4014006;-10,2154;4,39061
120011;3508349;-11,5805;3,41541
120012;1144568;-14,5327;6,00498
120013;4139817;-10,372;3,68681
120014;2012334;-12,7839;2,35934
120016;1545097;-13,3099;5,59579
120022;2487851;-13,7844;3,28297
120023;4318287;-14,1994;3,3879
120026;3413709;-9,99312;3,05966
120028;2856402;-11,0117;2,52369
120032;2188900;-12,4273;0,212097
120033;1366362;-13,4622;3,12874
120035;4916374;-11,5662;4,88912
120036;5399006;-8,55753;4,55012
120037;2794362;-12,8169;5,74443
120039;3464944;-12,8438;3,05851
120040;5432818;-14,2468;6,54046
120042;3028878;-14,9956;1,06322
120044;3686717;-8,57126;3,38541
120045;1584633;-14,4448;3,68453
120046;2518415;-13,0674;5,74959
120047;2815559;-14,0462;3,8037
120049;2013337;-12,7072;4,86839
120051;5365378;-16,5493;5,54422
120052;2939145;-14,2952;2,77758
120054;3330207;-9,82831;3,42173
120055;2084116;-9,37781;5,76236
120057;2028540;-11,9495;4,50117
120059;5449981;-11,9278;6,28915
120060;3813578;-12,8705;3,54117
120063;4325712;-12,832;3,22066
120064;5411896;-12,445;5,59029
120065;1414639;-13,0891;4,28803
120066;4939172;-12,6296;5,07407
120067;5972637;-13,0905;3,42272
120071;5750463;-13,4254;3,93346
120072;1535630;-11,3361;3,52754
120073;1417108;-14,1642;5,30804
120074;1233443;-12,2016;2,99844
120076;3575085;-13,814;6,33217
120083;3795920;-13,2227;4,93551
120085;4687199;-13,7262;0,917067
120087;3054434;-11,3397;2,08371
120096;5881094;-12,0879;3,80122
120099;1884085;-13,3003;5,18577
120104;2250187;-12,9261;4,8938
120105;3279588;-12,8982;4,1223
120109;5483290;-9,74411;5,9504
120112;4404786;-15,1468;5,18143
120113;1382204;-12,2394;7,27823
120117;6022818;-11,1772;0,776983
120120;5829401;-11,7651;2,49202
120121;5322994;-13,4433;2,76295
120123;4809403;-12,4705;3,95226
120125;5824418;-9,66836;4,96087
120126;3420990;-11,8752;4,16367
120128;1771145;-10,9314;3,11404
120129;2336945;-15,3654;5,01068
120130;2618354;-10,4704;6,71409
120131;1225214;-15,313;2,50897
120132;2687885;-12,0286;0,27387
120133;3454730;-12,0527;3,96584
120140;2080144;-12,1826;3,76582
120141;3310407;-11,6981;4,70933
120142;5667865;-14,9537;3,29428
120145;3693214;-11,4172;4,05228
120146;1477749;-11,3875;1,77841
120147;3425396;-15,4804;4,31219
120149;4189140;-13,5326;2,24008
120150;4437885;-14,7641;4,6421
120152;4622067;-11,009;6,08772
120153;2181081;-11,3977;4,30369
120155;4744145;-12,9144;4,57599
120157;3181048;-14,3361;5,32861
120158;3037070;-12,3308;4,55805
120159;3642257;-11,1423;5,25088
120160;1657001;-10,699;3,21418
120161;1699657;-12,8428;3,91125
120162;5476991;-11,9948;2,8458
120163;5692288;-9,94871;2,66042
120164;5754009;-8,23357;5,45505
120165;5577827;-15,0236;1,99868
120166;3994674;-14,178;4,37759
120169;1644892;-14,0848;3,83427
120170;5730728;-12,0522;2,68966
120173;2778693;-11,4078;3,59918
120174;5630392;-13,8069;6,42138
120180;2911693;-14,5183;3,34453
120181;4670409;-10,4641;7,1087
120184;2155803;-12,6499;3,99411
120187;3620066;-9,15203;3,60944
120189;4847917;-12,8607;8,14416
120191;4902765;-12,7285;4,17962
120192;2694299;-13,7101;4,9536
120194;3292387;-10,3728;4,07179
120198;5263459;-13,4673;6,72356
120202;1302700;-11,1331;2,09007
120204;2336417;-12,2716;5,92106
120205;1549407;-12,354;3,95158
120206;3110816;-14,8716;3,73688
120207;2104663;-9,64928;2,49646
120213;3071552;-11,306;2,59175
120218;3498379;-11,5415;3,32574
120220;5069294;-14,0016;5,0374
120223;5998821;-14,4318;3,23523
120224;1273038;-12,2862;4,5673
120227;3164783;-13,148;1,78304
120229;5397134;-11,9708;3,92827
120230;4491877;-13,942;3,98819
120232;1856844;-14,2801;5,92173
120234;3534187;-13,8249;5,98939
120236;1758237;-13,2043;1,53118
120238;5479209;-10,2831;4,65583
120241;2202966;-13,9336;6,64347
120245;3115861;-10,6725;1,76068
120246;2936299;-12,418;3,47354
120249;5423565;-11,3811;3,34519
120251;6000500;-11,7672;2,95859
120256;5517719;-14,0952;6,02395
120260;1027240;-10,3585;3,55575
